datetime,I_setpoint[A],LOAD[on/off],V[V],I_meas[A],H2_flow[ln/min],P(W)
2023-10-18 15:58:44,48.0,1.0,47.9993,6.32305,1.368204,303.501973865
2023-10-18 15:58:44,48.0,1.0,47.9997,6.33315,1.420405,303.989300055
2023-10-18 15:58:45,48.0,1.0,47.9987,6.3329,1.514941,303.97096723000004
2023-10-18 15:58:45,48.0,1.0,47.9999,6.32369,1.624388,303.536487631
2023-10-18 15:58:46,48.0,1.0,47.9972,6.334,1.754653,304.0142648
2023-10-18 15:58:46,48.0,1.0,47.9995,6.34196,1.882307,304.41090902
2023-10-18 15:58:47,48.0,1.0,47.9991,6.33668,2.003596,304.15493698800003
2023-10-18 15:58:47,48.0,1.0,47.999,6.34405,2.124175,304.50805595
2023-10-18 15:58:48,48.0,1.0,47.9988,6.33128,2.245069,303.893842464
2023-10-18 15:58:48,48.0,1.0,47.9977,6.33995,2.35272,304.303018115
2023-10-18 15:58:49,48.0,1.0,47.9985,6.35216,2.454883,304.89415176
2023-10-18 15:58:49,48.0,1.0,47.9993,6.346,2.548667,304.6035578
2023-10-18 15:58:50,48.0,1.0,48.0001,6.34139,2.635211,304.387354139
2023-10-18 15:58:50,48.0,1.0,48.0009,6.35139,2.709992,304.872436251
2023-10-18 15:58:51,48.0,1.0,47.9975,6.34428,2.780369,304.50957930000004
2023-10-18 15:58:51,48.0,1.0,47.9992,6.33723,10.268149,304.181970216
2023-10-18 15:58:52,48.0,1.0,47.9995,6.33333,25.697104,303.99667333499997
2023-10-18 15:58:52,48.0,1.0,47.9979,6.31446,2.434964,303.080819634
2023-10-18 15:58:53,48.0,1.0,47.9984,6.31923,1.528259,303.312929232
2023-10-18 15:58:53,48.0,1.0,48.0001,6.32119,1.399887,303.417752119
2023-10-18 15:58:54,48.0,1.0,47.9978,6.31344,1.367806,303.031230432
2023-10-18 15:58:54,48.0,1.0,47.9994,6.31395,1.410493,303.06581163000004
2023-10-18 15:58:55,48.0,1.0,47.9992,6.32304,1.490362,303.500861568
2023-10-18 15:58:55,48.0,1.0,47.9981,6.31645,1.599455,303.177598745
2023-10-18 15:58:56,48.0,1.0,47.9997,6.32952,1.721147,303.81506114399997
2023-10-18 15:58:56,48.0,1.0,47.9992,6.33395,1.852412,304.02453284
2023-10-18 15:58:57,48.0,1.0,47.9988,6.33571,1.975232,304.106477148
2023-10-18 15:58:57,48.0,1.0,47.9971,6.33769,2.095671,304.19074069900006
2023-10-18 15:58:58,48.0,1.0,47.9985,6.33308,2.219035,303.97834037999996
2023-10-18 15:58:58,48.0,1.0,47.9969,6.33021,2.324172,303.830456349
2023-10-18 15:58:59,48.0,1.0,47.9976,6.32977,2.425822,303.813768552
2023-10-18 15:58:59,48.0,1.0,47.9985,6.34136,2.521049,304.37576796
2023-10-18 15:59:00,48.0,1.0,47.9978,6.33125,2.607805,303.88607125
2023-10-18 15:59:00,48.0,1.0,47.9979,6.34153,2.688363,304.380122787
2023-10-18 15:59:01,48.0,1.0,47.9987,6.34665,2.755841,304.63094935500004
2023-10-18 15:59:01,48.0,1.0,47.9998,6.34753,2.816163,304.680170494
2023-10-18 15:59:02,48.0,1.0,47.9982,6.35185,34.626606,304.87736666999996
2023-10-18 15:59:02,48.0,1.0,47.9998,6.31819,3.852992,303.27185636200005
2023-10-18 15:59:03,48.0,1.0,47.9981,6.31644,1.641056,303.177118764
2023-10-18 15:59:03,48.0,1.0,47.9997,6.33249,1.433118,303.95762025299996
2023-10-18 15:59:04,48.0,1.0,47.9973,6.3151,1.391024,303.10774923
2023-10-18 15:59:04,48.0,1.0,47.9972,6.31498,1.407641,303.101358056
2023-10-18 15:59:05,48.0,1.0,47.9992,6.32409,1.479498,303.551260728
2023-10-18 15:59:05,48.0,1.0,47.9968,6.32958,1.57768,303.799585344
2023-10-18 15:59:06,48.0,1.0,47.9972,6.34535,1.69503,304.55903302
2023-10-18 15:59:06,48.0,1.0,47.9978,6.33362,1.828252,303.999826036
2023-10-18 15:59:07,48.0,1.0,47.9979,6.33602,1.951949,304.11565435800003
2023-10-18 15:59:07,48.0,1.0,47.9986,6.341,2.071859,304.35912260000003
2023-10-18 15:59:08,48.0,1.0,47.998,6.33921,2.188364,304.26940157999996
2023-10-18 15:59:08,48.0,1.0,48.0001,6.34556,2.296635,304.58751455600003
2023-10-18 15:59:09,48.0,1.0,47.999,6.35772,2.403096,305.16420228
2023-10-18 15:59:09,48.0,1.0,47.9987,6.33339,2.496318,303.994486593
2023-10-18 15:59:10,48.0,1.0,47.9985,6.33573,2.584434,304.105536405
2023-10-18 15:59:10,48.0,1.0,47.9984,6.34274,2.665858,304.44137161599997
2023-10-18 15:59:11,48.0,1.0,47.9993,6.32398,2.732018,303.546613214
2023-10-18 15:59:11,48.0,1.0,47.9988,6.34254,2.79423,304.434308952
2023-10-18 15:59:12,48.0,1.0,47.9998,6.36052,32.806957,305.303687896
2023-10-18 15:59:12,48.0,1.0,47.9989,6.31558,8.059939,303.140892862
2023-10-18 15:59:13,48.0,1.0,48.0001,6.3098,1.810969,302.87103098
2023-10-18 15:59:13,48.0,1.0,47.9981,6.31652,1.487595,303.180958612
2023-10-18 15:59:14,48.0,1.0,47.9992,6.32004,1.409852,303.35686396799997
2023-10-18 15:59:14,48.0,1.0,48.0004,6.31394,1.404187,303.071645576
2023-10-18 15:59:15,48.0,1.0,47.997,6.31653,1.463207,303.17449041000003
2023-10-18 15:59:15,48.0,1.0,47.9984,6.31737,1.557071,303.223652208
2023-10-18 15:59:16,48.0,1.0,47.9982,6.32211,1.666001,303.449900202
2023-10-18 15:59:16,48.0,1.0,47.9975,6.32607,1.786719,303.635544825
2023-10-18 15:59:17,48.0,1.0,47.9976,6.33981,1.92009,304.295664456
2023-10-18 15:59:17,48.0,1.0,47.9975,6.34695,2.042264,304.637732625
2023-10-18 15:59:18,48.0,1.0,47.9999,6.34177,2.156941,304.404325823
2023-10-18 15:59:18,48.0,1.0,48.0,6.33033,2.271564,303.85584
2023-10-18 15:59:19,48.0,1.0,48.0002,6.35065,2.374194,304.83247013
2023-10-18 15:59:19,48.0,1.0,47.9993,6.34012,2.470362,304.321321916
2023-10-18 15:59:20,48.0,1.0,47.9992,6.33821,2.555003,304.229009432
2023-10-18 15:59:20,48.0,1.0,47.9991,6.34193,2.639861,304.406932263
2023-10-18 15:59:21,48.0,1.0,47.9979,6.33981,2.707085,304.297566399
2023-10-18 15:59:21,48.0,1.0,47.9998,6.34812,2.770344,304.708490376
2023-10-18 15:59:22,48.0,1.0,47.996,6.3571,23.087271,305.1153716
2023-10-18 15:59:22,48.0,1.0,47.9972,6.34486,17.381905,304.535514392
2023-10-18 15:59:23,48.0,1.0,47.9995,6.31545,2.12298,303.138442275
2023-10-18 15:59:23,48.0,1.0,48.0009,6.33126,1.529278,303.906178134
2023-10-18 15:59:24,48.0,1.0,47.9979,6.32666,1.429789,303.66639401400005
2023-10-18 15:59:24,48.0,1.0,47.9979,6.32835,1.413113,303.747510465
2023-10-18 15:59:25,48.0,1.0,48.0,6.32653,1.454558,303.67344
2023-10-18 15:59:25,48.0,1.0,47.9984,6.33516,1.53952,304.07754374399997
2023-10-18 15:59:26,48.0,1.0,47.9992,6.32833,1.644261,303.754777336
2023-10-18 15:59:26,48.0,1.0,47.9979,6.32798,1.761685,303.729751242
2023-10-18 15:59:27,48.0,1.0,47.9988,6.31148,1.894046,302.943466224
2023-10-18 15:59:27,48.0,1.0,47.9988,6.32219,2.015251,303.457533372
2023-10-18 15:59:28,48.0,1.0,47.9987,6.32996,2.132938,303.829851052
2023-10-18 15:59:28,48.0,1.0,47.9988,6.32729,2.244193,303.702327252
2023-10-18 15:59:29,48.0,1.0,47.9998,6.32468,2.347172,303.583375064
2023-10-18 15:59:29,48.0,1.0,47.9978,6.33141,2.441081,303.893750898
2023-10-18 15:59:30,48.0,1.0,47.9999,6.32472,2.532032,303.58592752799996
2023-10-18 15:59:30,48.0,1.0,48.0,6.33104,2.613089,303.88991999999996
2023-10-18 15:59:31,48.0,1.0,47.9987,6.32414,2.684875,303.550498618
2023-10-18 15:59:31,48.0,1.0,47.9984,6.31624,2.749658,303.16941401599996
2023-10-18 15:59:32,48.0,1.0,47.9984,6.33117,2.981652,303.886030128
2023-10-18 15:59:32,48.0,1.0,47.9981,6.3282,31.27911,303.74157642
2023-10-18 15:59:33,48.0,1.0,47.9984,6.32123,2.886256,303.40892603199995
2023-10-18 15:59:33,48.0,1.0,47.9974,6.31134,1.618113,302.927910516
2023-10-18 15:59:34,48.0,1.0,47.9988,6.33467,1.440623,304.056558396
2023-10-18 15:59:34,48.0,1.0,48.0004,6.33168,1.407303,303.923172672
2023-10-18 15:59:35,48.0,1.0,47.9996,6.32431,1.43215,303.56435027599997
2023-10-18 15:59:35,48.0,1.0,47.9979,6.32642,1.511264,303.654874518
2023-10-18 15:59:36,48.0,1.0,47.9987,6.3289,1.61511,303.77897243
2023-10-18 15:59:36,48.0,1.0,47.9973,6.34087,1.737592,304.344639651
2023-10-18 15:59:37,48.0,1.0,48.0004,6.33784,1.859609,304.218855136
2023-10-18 15:59:37,48.0,1.0,47.9999,6.33377,1.983796,304.020326623
2023-10-18 15:59:38,48.0,1.0,47.9969,6.33607,2.102284,304.111718183
2023-10-18 15:59:38,48.0,1.0,47.9979,6.33629,2.21462,304.128613791
2023-10-18 15:59:39,48.0,1.0,47.9981,6.35706,2.320913,305.126801586
2023-10-18 15:59:39,48.0,1.0,47.9988,6.33558,2.418514,304.100237304
2023-10-18 15:59:40,48.0,1.0,47.9974,6.33624,2.507524,304.123045776
2023-10-18 15:59:40,48.0,1.0,47.9972,6.33533,2.59286,304.078101076
2023-10-18 15:59:41,48.0,1.0,47.9995,6.34394,2.666281,304.50594802999996
2023-10-18 15:59:41,48.0,1.0,47.9996,6.34187,2.72863,304.407223252
2023-10-18 15:59:42,48.0,1.0,48.0004,6.34717,2.784623,304.666698868
2023-10-18 15:59:42,48.0,1.0,48.0,6.36614,34.417435,305.57471999999996
2023-10-18 15:59:43,48.0,1.0,47.998,6.31278,5.201287,303.00081444
2023-10-18 15:59:43,48.0,1.0,47.9989,6.3126,1.742659,302.99785614
2023-10-18 15:59:44,48.0,1.0,47.9976,6.3087,1.479452,302.80245912
2023-10-18 15:59:44,48.0,1.0,47.9992,6.32294,1.425747,303.496061648
2023-10-18 15:59:45,48.0,1.0,48.0,6.32156,1.441275,303.43488
2023-10-18 15:59:45,48.0,1.0,47.997,6.3119,1.498805,302.95226429999997
2023-10-18 15:59:46,48.0,1.0,47.9985,6.31524,1.590076,303.12204714
2023-10-18 15:59:46,48.0,1.0,47.9991,6.31248,1.705566,302.993358768
2023-10-18 15:59:47,48.0,1.0,47.9982,6.32533,1.829561,303.604454406
2023-10-18 15:59:47,48.0,1.0,47.9991,6.32113,1.956475,303.408550983
2023-10-18 15:59:48,48.0,1.0,47.9996,6.32538,2.072737,303.615709848
2023-10-18 15:59:48,48.0,1.0,47.9988,6.32592,2.183974,303.636568896
2023-10-18 15:59:49,48.0,1.0,47.9981,6.33225,2.29523,303.935968725
2023-10-18 15:59:49,48.0,1.0,47.9982,6.32887,2.394083,303.774368034
2023-10-18 15:59:50,48.0,1.0,47.9994,6.34438,2.485533,304.52643337200004
2023-10-18 15:59:50,48.0,1.0,47.9975,6.35012,2.565898,304.7898847
2023-10-18 15:59:51,48.0,1.0,47.9996,6.33556,2.642718,304.104345776
2023-10-18 15:59:51,48.0,1.0,47.9973,6.33675,2.710404,304.14689077500003
2023-10-18 15:59:52,48.0,1.0,47.9995,6.34799,2.768783,304.700346005
2023-10-18 15:59:52,48.0,1.0,47.9977,6.35001,30.008677,304.785874977
2023-10-18 15:59:53,48.0,1.0,47.9995,6.32042,11.335619,303.37699979
2023-10-18 15:59:53,48.0,1.0,47.9984,6.31627,1.939242,303.170853968
2023-10-18 15:59:54,48.0,1.0,47.9997,6.32379,1.534634,303.540022863
2023-10-18 15:59:54,48.0,1.0,48.0009,6.33068,1.438321,303.878337612
2023-10-18 15:59:55,48.0,1.0,47.9971,6.33917,1.428473,304.261776407
2023-10-18 15:59:55,48.0,1.0,47.9981,6.3303,1.478325,303.84237243
2023-10-18 15:59:56,48.0,1.0,47.9983,6.33117,1.563767,303.885397011
2023-10-18 15:59:56,48.0,1.0,47.998,6.32463,1.678388,303.56959073999997
2023-10-18 15:59:57,48.0,1.0,48.0,6.32461,1.799489,303.58128
2023-10-18 15:59:57,48.0,1.0,47.9993,6.33105,1.926119,303.885968265
2023-10-18 15:59:58,48.0,1.0,47.9979,6.34114,2.045451,304.361403606
2023-10-18 15:59:58,48.0,1.0,47.9989,6.33095,2.157787,303.878635955
2023-10-18 15:59:59,48.0,1.0,47.9996,6.33597,2.264648,304.12402561199997
2023-10-18 15:59:59,48.0,1.0,48.0001,6.33296,2.365147,303.98271329600004
2023-10-18 16:00:00,48.0,1.0,47.9988,6.33049,2.458479,303.85592341200004
2023-10-18 16:00:00,48.0,1.0,47.9998,6.33312,2.545265,303.988493376
2023-10-18 16:00:01,48.0,1.0,47.9989,6.32723,2.620641,303.700080047
2023-10-18 16:00:01,48.0,1.0,48.0006,6.32506,2.687973,303.60667503599996
2023-10-18 16:00:02,48.0,1.0,47.9969,6.33004,2.747674,303.822296876
2023-10-18 16:00:02,48.0,1.0,47.9997,6.33032,9.279503,303.853460904
2023-10-18 16:00:03,48.0,1.0,47.9972,6.31983,24.250473,303.334144476
2023-10-18 16:00:03,48.0,1.0,47.9987,6.30679,2.412432,302.71772117300003
2023-10-18 16:00:04,48.0,1.0,47.998,6.30599,1.599512,302.67490802000003
2023-10-18 16:00:04,48.0,1.0,47.9982,6.30864,1.451963,302.80336444799997
2023-10-18 16:00:05,48.0,1.0,47.999,6.30868,1.420742,302.81033132
2023-10-18 16:00:05,48.0,1.0,48.0003,6.32058,1.458254,303.389736174
2023-10-18 16:00:06,48.0,1.0,47.9981,6.32895,1.538356,303.777574995
2023-10-18 16:00:06,48.0,1.0,47.9995,6.32422,1.647183,303.55939789
2023-10-18 16:00:07,48.0,1.0,48.0008,6.34536,1.765585,304.582356288
2023-10-18 16:00:07,48.0,1.0,47.9984,6.3333,1.891628,303.98826672
2023-10-18 16:00:08,48.0,1.0,47.9984,6.33983,2.015533,304.30169627199996
2023-10-18 16:00:08,48.0,1.0,47.9979,6.33792,2.128988,304.206850368
2023-10-18 16:00:09,48.0,1.0,47.9978,6.33893,2.235971,304.254694354
2023-10-18 16:00:09,48.0,1.0,47.9969,6.32919,2.339009,303.78149951099994
2023-10-18 16:00:10,48.0,1.0,47.9985,6.33623,2.432757,304.129535655
2023-10-18 16:00:10,48.0,1.0,48.0002,6.34143,2.520154,304.389908286
2023-10-18 16:00:11,48.0,1.0,47.9996,6.3436,2.598899,304.49026256
2023-10-18 16:00:11,48.0,1.0,47.999,6.34401,2.671991,304.50613599
2023-10-18 16:00:12,48.0,1.0,47.9997,6.35691,2.728008,305.129772927
2023-10-18 16:00:12,48.0,1.0,47.9972,6.34067,2.785444,304.334406124
2023-10-18 16:00:13,48.0,1.0,47.9969,6.34468,34.524292,304.524971492
2023-10-18 16:00:13,48.0,1.0,47.9986,6.30453,3.602643,302.608613658
2023-10-18 16:00:14,48.0,1.0,47.9994,6.31685,1.68105,303.20500989
2023-10-18 16:00:14,48.0,1.0,47.9998,6.32411,1.482255,303.556015178
2023-10-18 16:00:15,48.0,1.0,47.9984,6.33611,1.428887,304.123142224
2023-10-18 16:00:15,48.0,1.0,47.9997,6.32607,1.448663,303.64946217899995
2023-10-18 16:00:16,48.0,1.0,47.9982,6.32853,1.518481,303.75804864599996
2023-10-18 16:00:16,48.0,1.0,47.9997,6.31303,1.625816,303.023546091
2023-10-18 16:00:17,48.0,1.0,48.0014,6.31683,1.733831,303.216683562
2023-10-18 16:00:17,48.0,1.0,47.9976,6.33,1.857832,303.824808
2023-10-18 16:00:18,48.0,1.0,47.9986,6.32843,1.981924,303.755780198
2023-10-18 16:00:18,48.0,1.0,47.9997,6.33159,2.09765,303.914420523
2023-10-18 16:00:19,48.0,1.0,47.9986,6.33145,2.20852,303.90073597
2023-10-18 16:00:19,48.0,1.0,48.0001,6.32853,2.30941,303.770072853
2023-10-18 16:00:20,48.0,1.0,47.9987,6.32567,2.408998,303.62393662899996
2023-10-18 16:00:20,48.0,1.0,48.0003,6.33599,2.495913,304.129420797
2023-10-18 16:00:21,48.0,1.0,47.9983,6.3244,2.573866,303.56044851999997
2023-10-18 16:00:21,48.0,1.0,47.9992,6.32897,2.649322,303.785496824
2023-10-18 16:00:22,48.0,1.0,47.9988,6.32392,2.710508,303.54057129600005
2023-10-18 16:00:22,48.0,1.0,47.9992,6.332,2.768115,303.9309344
2023-10-18 16:00:23,48.0,1.0,48.0009,6.36435,33.239586,305.494527915
2023-10-18 16:00:23,48.0,1.0,47.9979,6.32916,7.400354,303.786388764
2023-10-18 16:00:24,48.0,1.0,47.9989,6.31662,1.813951,303.190811718
2023-10-18 16:00:24,48.0,1.0,47.9982,6.329,1.524447,303.7806078
2023-10-18 16:00:25,48.0,1.0,47.9977,6.32585,1.436397,303.626250545
2023-10-18 16:00:25,48.0,1.0,47.9998,6.31504,1.442488,303.12065699199997
2023-10-18 16:00:26,48.0,1.0,47.9997,6.33663,1.499245,304.156339011
2023-10-18 16:00:26,48.0,1.0,47.9978,6.32245,1.596479,303.46369060999996
2023-10-18 16:00:27,48.0,1.0,47.9985,6.33049,1.711318,303.854024265
2023-10-18 16:00:27,48.0,1.0,47.9969,6.32833,1.830551,303.74022217699996
2023-10-18 16:00:28,48.0,1.0,47.9994,6.33964,1.949487,304.298916216
2023-10-18 16:00:28,48.0,1.0,47.9991,6.34133,2.070947,304.37813280299997
2023-10-18 16:00:29,48.0,1.0,47.9984,6.33364,2.182559,304.004586176
2023-10-18 16:00:29,48.0,1.0,47.9979,6.33284,2.284088,303.963021036
2023-10-18 16:00:30,48.0,1.0,47.9996,6.33724,2.383635,304.184985104
2023-10-18 16:00:30,48.0,1.0,47.9995,6.33021,2.471108,303.846914895
2023-10-18 16:00:31,48.0,1.0,47.9993,6.34229,2.553232,304.425480397
2023-10-18 16:00:31,48.0,1.0,47.9984,6.3368,2.627501,304.15626112
2023-10-18 16:00:32,48.0,1.0,47.9972,6.34,2.69295,304.30224799999996
2023-10-18 16:00:32,48.0,1.0,47.9987,6.34359,2.751156,304.48407333299997
2023-10-18 16:00:33,48.0,1.0,47.9989,6.33852,22.66621,304.241987628
2023-10-18 16:00:33,48.0,1.0,47.9995,6.30161,15.923675,302.474129195
2023-10-18 16:00:34,48.0,1.0,47.9991,6.30621,2.119307,302.692404411
2023-10-18 16:00:34,48.0,1.0,47.9979,6.31962,1.575214,303.32848879799997
2023-10-18 16:00:35,48.0,1.0,47.9983,6.31269,1.463885,302.998388427
2023-10-18 16:00:35,48.0,1.0,48.0012,6.30405,1.446594,302.60196486
2023-10-18 16:00:36,48.0,1.0,47.9993,6.31019,1.48912,302.884702867
2023-10-18 16:00:36,48.0,1.0,47.9978,6.31824,1.575214,303.261619872
2023-10-18 16:00:37,48.0,1.0,47.9988,6.32308,1.678655,303.500252304
2023-10-18 16:00:37,48.0,1.0,47.9991,6.32401,1.796467,303.546788391
2023-10-18 16:00:38,48.0,1.0,47.9991,6.33288,1.91743,303.972540408
2023-10-18 16:00:38,48.0,1.0,48.0019,6.33002,2.037833,303.852987038
2023-10-18 16:00:39,48.0,1.0,47.9986,6.3251,2.153296,303.59594486000003
2023-10-18 16:00:39,48.0,1.0,47.9987,6.34138,2.255399,304.377996206
2023-10-18 16:00:40,48.0,1.0,47.9997,6.35125,2.354633,304.858094625
2023-10-18 16:00:40,48.0,1.0,47.998,6.34236,2.447529,304.42059528
2023-10-18 16:00:41,48.0,1.0,48.0009,6.34227,2.528506,304.434668043
2023-10-18 16:00:41,48.0,1.0,47.9985,6.32592,2.604732,303.63467112
2023-10-18 16:00:42,48.0,1.0,47.9982,6.33383,2.675047,304.012439106
2023-10-18 16:00:42,48.0,1.0,47.9973,6.3265,2.730712,303.65491845
2023-10-18 16:00:43,48.0,1.0,48.0002,6.33877,2.926193,304.26222775400004
2023-10-18 16:00:43,48.0,1.0,47.9982,6.32977,30.066574,303.817566414
2023-10-18 16:00:44,48.0,1.0,47.999,6.31139,2.838068,302.94040861
2023-10-18 16:00:44,48.0,1.0,47.9997,6.31541,1.654994,303.137785377
2023-10-18 16:00:45,48.0,1.0,47.9967,6.33689,1.482947,304.149808263
2023-10-18 16:00:45,48.0,1.0,47.9985,6.32705,1.447311,303.688909425
2023-10-18 16:00:46,48.0,1.0,47.9994,6.32011,1.474564,303.36148793399997
2023-10-18 16:00:46,48.0,1.0,47.9983,6.32983,1.543199,303.821079289
2023-10-18 16:00:47,48.0,1.0,47.999,6.32303,1.651233,303.49911697000005
2023-10-18 16:00:47,48.0,1.0,47.9992,6.32323,1.766114,303.509981416
2023-10-18 16:00:48,48.0,1.0,47.9978,6.33366,1.886157,304.001745948
2023-10-18 16:00:48,48.0,1.0,47.9994,6.33265,2.009423,303.96340041
2023-10-18 16:00:49,48.0,1.0,47.9992,6.33121,2.123054,303.893015032
2023-10-18 16:00:49,48.0,1.0,47.999,6.32588,2.229498,303.63591412
2023-10-18 16:00:50,48.0,1.0,47.9997,6.32516,2.330451,303.60578245199997
2023-10-18 16:00:50,48.0,1.0,47.9987,6.33785,2.428609,304.20856079500004
2023-10-18 16:00:51,48.0,1.0,48.0002,6.3272,2.513446,303.70686544
2023-10-18 16:00:51,48.0,1.0,48.0001,6.3339,2.588817,304.02783339
2023-10-18 16:00:52,48.0,1.0,47.9972,6.32517,2.656857,303.590449524
2023-10-18 16:00:52,48.0,1.0,48.0004,6.33151,2.718277,303.91501260399997
2023-10-18 16:00:53,48.0,1.0,47.998,6.34346,2.773702,304.47339308
2023-10-18 16:00:53,48.0,1.0,47.9991,6.34823,34.426769,304.709326593
2023-10-18 16:00:54,48.0,1.0,47.9987,6.3107,4.868454,302.90539609
2023-10-18 16:00:54,48.0,1.0,47.9994,6.31526,1.75852,303.128690844
2023-10-18 16:00:55,48.0,1.0,47.9997,6.30988,1.506124,302.87234703599995
2023-10-18 16:00:55,48.0,1.0,47.9987,6.3082,1.444607,302.78539934
2023-10-18 16:00:56,48.0,1.0,48.0005,6.32731,1.461104,303.714043655
2023-10-18 16:00:56,48.0,1.0,47.9992,6.33839,1.52693,304.23764928800006
2023-10-18 16:00:57,48.0,1.0,47.9987,6.32845,1.620164,303.757373015
2023-10-18 16:00:57,48.0,1.0,47.9965,6.33021,1.736051,303.827924265
2023-10-18 16:00:58,48.0,1.0,47.9975,6.33363,1.854436,303.99840592500004
2023-10-18 16:00:58,48.0,1.0,47.9982,6.33719,1.976442,304.173713058
2023-10-18 16:00:59,48.0,1.0,47.9983,6.3308,2.090603,303.86763764
2023-10-18 16:00:59,48.0,1.0,48.0001,6.34055,2.202461,304.34703405500005
2023-10-18 16:01:00,48.0,1.0,47.9981,6.33775,2.301326,304.199958275
2023-10-18 16:01:00,48.0,1.0,47.9992,6.34282,2.400395,304.450285744
2023-10-18 16:01:01,48.0,1.0,47.997,6.34908,2.484962,304.73679276
2023-10-18 16:01:01,48.0,1.0,47.9966,6.3529,2.565078,304.91760014
2023-10-18 16:01:02,48.0,1.0,47.9981,6.34477,2.635161,304.536904937
2023-10-18 16:01:02,48.0,1.0,47.9987,6.34209,2.697239,304.412075283
2023-10-18 16:01:03,48.0,1.0,48.0006,6.35148,2.756443,304.87485088799997
2023-10-18 16:01:03,48.0,1.0,47.9993,6.36204,29.694326,305.373466572
2023-10-18 16:01:04,48.0,1.0,47.9996,6.30333,10.514753,302.557318668
2023-10-18 16:01:04,48.0,1.0,47.9991,6.31673,1.949196,303.197354943
2023-10-18 16:01:05,48.0,1.0,47.9984,6.32453,1.558527,303.567320752
2023-10-18 16:01:05,48.0,1.0,48.0015,6.3317,1.457187,303.93109755
2023-10-18 16:01:06,48.0,1.0,47.9994,6.3207,1.455744,303.38980758
2023-10-18 16:01:06,48.0,1.0,48.0002,6.31694,1.510684,303.214383388
2023-10-18 16:01:07,48.0,1.0,47.9987,6.3255,1.5946,303.61577685
2023-10-18 16:01:07,48.0,1.0,47.9986,6.3321,1.708538,303.93193506
2023-10-18 16:01:08,48.0,1.0,47.9999,6.31899,1.827447,303.310888101
2023-10-18 16:01:08,48.0,1.0,47.9982,6.32759,1.945629,303.712930338
2023-10-18 16:01:09,48.0,1.0,47.998,6.33125,2.063624,303.8873375
2023-10-18 16:01:09,48.0,1.0,47.9995,6.33396,2.175518,304.02691302
2023-10-18 16:01:10,48.0,1.0,47.9978,6.33556,2.273642,304.092941768
2023-10-18 16:01:10,48.0,1.0,47.9986,6.32158,2.372873,303.426989788
2023-10-18 16:01:11,48.0,1.0,47.9986,6.32834,2.460307,303.751460324
2023-10-18 16:01:11,48.0,1.0,48.0,6.33269,2.538769,303.96912000000003
2023-10-18 16:01:12,48.0,1.0,47.9986,6.33957,2.613234,304.29048460200005
2023-10-18 16:01:12,48.0,1.0,48.0003,6.33865,2.68182,304.25710159500005
2023-10-18 16:01:13,48.0,1.0,47.9985,6.34795,2.73798,304.692078075
2023-10-18 16:01:13,48.0,1.0,47.9986,6.35542,11.501088,305.051262412
2023-10-18 16:01:14,48.0,1.0,47.9979,6.32172,24.600735,303.429284388
2023-10-18 16:01:14,48.0,1.0,47.9988,6.30655,2.385311,302.70683214
2023-10-18 16:01:15,48.0,1.0,47.9978,6.32218,1.612838,303.450731204
2023-10-18 16:01:15,48.0,1.0,47.9999,6.31992,1.484243,303.35552800799996
2023-10-18 16:01:16,48.0,1.0,47.9983,6.31779,1.451599,303.243179757
2023-10-18 16:01:16,48.0,1.0,47.9992,6.31938,1.495015,303.325184496
2023-10-18 16:01:17,48.0,1.0,47.9973,6.32508,1.567804,303.58676228400003
2023-10-18 16:01:17,48.0,1.0,47.999,6.32102,1.673879,303.40263898
2023-10-18 16:01:18,48.0,1.0,47.9983,6.3457,1.791823,304.58281231
2023-10-18 16:01:18,48.0,1.0,47.9988,6.34166,1.914267,304.392070008
2023-10-18 16:01:19,48.0,1.0,47.9985,6.33727,2.027851,304.179454095
2023-10-18 16:01:19,48.0,1.0,48.0005,6.33723,2.143658,304.190208615
2023-10-18 16:01:20,48.0,1.0,47.9986,6.33012,2.247296,303.83689783200003
2023-10-18 16:01:20,48.0,1.0,47.9999,6.34152,2.346182,304.392325848
2023-10-18 16:01:21,48.0,1.0,48.0001,6.3421,2.436829,304.42143421000003
2023-10-18 16:01:21,48.0,1.0,47.9989,6.34233,2.519863,304.424863437
2023-10-18 16:01:22,48.0,1.0,47.9997,6.3439,2.594213,304.50529682999996
2023-10-18 16:01:22,48.0,1.0,47.9975,6.34402,2.661817,304.49709995000006
2023-10-18 16:01:23,48.0,1.0,47.9994,6.33128,2.717936,303.897641232
2023-10-18 16:01:23,48.0,1.0,47.9992,6.337,2.771453,304.1709304
2023-10-18 16:01:24,48.0,1.0,47.9985,6.33173,34.64262,303.913542405
2023-10-18 16:01:24,48.0,1.0,48.0002,6.32116,3.4663,303.416944232
2023-10-18 16:01:25,48.0,1.0,47.9982,6.30584,1.716182,302.66896948799996
2023-10-18 16:01:25,48.0,1.0,47.9982,6.32163,1.511651,303.42686106599996
2023-10-18 16:01:26,48.0,1.0,47.9988,6.30924,1.449147,302.835948912
2023-10-18 16:01:26,48.0,1.0,47.9994,6.31769,1.473846,303.245329386
2023-10-18 16:01:27,48.0,1.0,47.9991,6.31846,1.538194,303.280393386
2023-10-18 16:01:27,48.0,1.0,47.9995,6.32817,1.640527,303.74899591499997
2023-10-18 16:01:28,48.0,1.0,47.9987,6.32092,1.755765,303.395942804
